shipment_id,customer_id,driver_id,origin_city,origin_state,destination_city,destination_state,created_at,pickup_datetime,delivered_datetime,status,distance_km,weight_kg,volume_m3,base_cost_mxn,fuel_surcharge_mxn,total_cost_mxn,on_time_flag,damage_flag,tracking_events_count,notes
S0011255,C00340,D00097,Toluca,MEX,San Luis Potosí,SLP,2025-10-25 10:15:58,,2025-10-27 06:26:30.738603,DELIVERED,462, 361.95 ,"4,28","10,721.83","1,195.94","11,917.78",No,TRUE,9,Incidencia: retraso por tráfico.
S0011256,C00431,D00133,Puebla,PUE,Culiacán,SIN,2024/10/07 01:34,2024-10-07 08:03:49,,Delivered,474,$ 796.37,"6,56","10,679.25",,,FALSE,Y,3,
S0011257,C00568,D00198,Culiacán,SIN,León,GTO,18/09/2024 22:56,20/09/2024 01:51,2024-09-20 13:10:17.685927,DELIVERED ,,"$ 1,406.43",5.05,"12,493.90","1.691,98",14186,TRUE,N,8,
S0011258,C00823,D00060,CDMX,CDMX,Toluca,MEX,2024-11-06 01:15:44,06-11-2024 09:50:44,2024-11-06 18:26:19.910119,DELIVERED,"408,67","1.160,49",4.65 m3,"8.216,53","531,77",,No,1,5,
S0011259,C00404,D00219,Veracruz,VER,Tijuana,BCN,2025-08-10 18:10:44,11/08/2025 09:42,2025-08-11 10:42:44,delivered,,"1,435.85",5.16,"2,957.88",,"3,257.57",Si,1,11,
S0011260,C00817,D00060,Chihuahua,CHH,Morelia,MICH,2025-10-19 18:52:18,20/10/2025 21:50,21/10/2025 10:12,entregado,658.03,13.62 kg,3.75,"15,772.36","1,251.67","17.024,03",Si,No,11,Dirección incompleta.
S0011261,C00064,D00209,Puebla,PUE,Hermosillo,SON,2025-04-20 06:54:28,,,DELIVERED,$ 10.00,"397,42",2.25 m3,"1.041,33",88.06," 1,129.39 ",FALSE,No,4,
S0011262,C00242,D00203,Guadalajara,JAL,Puebla,PUE,2026-01-13 22:09:39,2026-01-15 17:34:39,16/01/2026 01:19,entregado,"MXN 593,04",1891,$ 3.24,"11,497.23","935,61","12,432.84",N,Si,9,
S0011263,C00339,D00075,Puebla,PUE,Chihuahua,CHH,20/02/2024 03:43,2024-02-20 10:34:53,20/02/2024 21:28,entregado,603,"946,58",1.22 m3,"12,447.87","1,287.08",,,0,11,
S0011264,C00721,D00236,Tampico,TAM,Toluca,MEX,2025-08-27 07:02:03,28/08/2025 22:45,2025/08/28 23:45,delivered,146,"$ 1,008.59",3.59 m3,"3.522,00",434.34,"$ 3,956.34",Si,Y,2,
S0011265,C00677,D00020,Querétaro,QRO,CDMX,CDMX,,2024-11-16 12:04:38,2024-11-16,DELIVERED,333.44 km,912,2.28,"9,712.74","1,044.83","10.757,57",Y,FALSE,5,
S0011266,C00486,D00089,Toluca,MEX,Veracruz,VER,2024-10-10 17:14:59,2024-10-12 06:44:59,2024-10-12 07:44:59,Delivered,"10,00","1,506.89 kg","3,00",,52.22,840.66,1,Si,6,Sin incidencias.
S0011267,C00622,D00055,Mérida,YUC,CDMX,CDMX,28-07-2025 00:58:10,28-07-2025 02:17:10,2025-07-28,DELIVERED ,434,1719,$ 4.29,9080,"MXN 683,27","9,763.71",N,0,,
S0011268,C00525,D00032,Tampico,TAM,Monterrey,NL,2025-03-02 20:25:46,03/03/2025 17:54,,entregado,-324.27 km,"MXN 633,28",2,"6,903.98",$ 863.25,"7,767.24",0,No,14,Se reprogramó entrega.
S0011269,C00350,D00094,Toluca,MEX,Veracruz,VER,2024-12-24,24/12/2024 22:06,25/12/2024 03:20,Delivered,"MXN 406,77",590.76, 5.34 ,"$ 9,594.61",855.48,"$ 10,450.08",Y,N,10,
S0011270,C00188,D00068,Culiacán,SIN,Tampico,TAM,2025-11-12 12:45:35,12/11/2025 22:18,,DELIVERED,,"1,627.87 kg",,"10,114.09",$ 909.33,11023,TRUE,1,12,
S0011271,C00837,D00024,CDMX,CDMX,Culiacán,SIN,13/01/2026 23:14,2026-01-15 00:46:08,2026-01-15 03:23:13,DELIVERED ,"MXN 173,90",5.00 kg,,,270.61,,No,FALSE,7,Sin incidencias.
S0011272,C00206,D00195,León,GTO,Aguascalientes,AGS,2024/02/06 13:48,2024-02-07 08:39:07,2024-02-07 19:20:30.244838,DELIVERED ,,768.16,"0,10","13.013,68"," 1,735.02 ","14,748.71",1,,3,Incidencia: retraso por tráfico.
S0011273,C00196,D00093,Mérida,YUC,Cancún,ROO,08-05-2024 05:48:47,2024-05-09 09:52:47,09/05/2024 10:52,entregado, 238.50 ,963.47 kg, 3.09 ,"5,962.78",MXN 505.19,"6.467,97",N,Si,13,
S0011274,C00004,D00235,Villahermosa,TAB,León,GTO,2024-09-30 21:40:56,2024/10/01 08:04,2024/10/01 09:04,entregado, 48.29 ,MXN 893.44, 2.41 ,"2,148.48",274.89,"MXN 2.423,37",1,TRUE,6,Sin incidencias.
S0011275,C00830,D00134,Morelia,MICH,Tampico,TAM,2024-05-28 16:09:03,2024-05-30 01:13:03,2024-05-30 15:09:09.060650,DELIVERED , 649.37 ,"1,147.93 kg",1.29,15501,"1,417.63","16,918.58",TRUE,N,8,
S0011276,C00648,D00132,Culiacán,SIN,Querétaro,QRO,2024-01-12 02:04:48,12-01-2024 06:23:48,2024-01-12 09:26:54.490767,DELIVERED, 332.55 ,"1,525.42 kg",3,"8.574,34", 840.15 ,9414,Si,FALSE,5,
S0011277,C00858,D00179,Toluca,MEX,Hermosillo,SON,19-04-2025 04:34:24,2025-04-20 11:44:24,2025-04-20,DELIVERED,604.44 km,"444,62","4,93","14.093,45"," 1,790.33 ","$ 15,883.78",,No,7,Se reprogramó entrega.
S0011278,C00181,D00214,Toluca,MEX,San Luis Potosí,SLP,2026-01-23 22:27:28,2026-01-23 23:50:28,2026-01-24 12:24:51.542404,DELIVERED,"625,67",94.33 kg,"MXN 2,23",,1056,"15.682,83",,1,6,
S0011279,C00043,D00090,Mérida,YUC,Tampico,TAM,2026-02-05 19:20:38,2026-02-05 23:04:38,2026-02-06 07:59:50.507097,DELIVERED,,381.32,$ 6.84,"$ 11,278.58","1,496.10",12775,Y,TRUE,1,
S0011280,C00803,D00141,Querétaro,QRO,Mérida,YUC,,2024/02/07 15:15,,delivered,381.33, 5.00 , 1.06 ,,,"MXN 11,307.12",Si,Y,8,
S0011281,C00848,D00039,Monterrey,NL,San Luis Potosí,SLP,03-12-2025 21:46:01,2025-12-05 05:23:01,2025-12-05 10:54:44.065894,Delivered, 396.00 ,"1,432.00", 4.27 ,"10.918,66",1278,"$ 12,196.43",0,0,10,Incidencia: retraso por tráfico.
S0011282,C00106,D00166,Querétaro,QRO,Morelia,MICH,2025-07-21 22:59:26,2025/07/22 16:22,2025-07-22 17:22:26,DELIVERED,,1471,MXN 2.48,,300.70,"2.472,38",TRUE,0,1,Se reprogramó entrega.
S0011283,C00042,D00036,Hermosillo,SON,Cancún,ROO,2024-07-01,2024-07-02 06:50:50,2024-07-02 14:02:25.744509,delivered,506.09 km,"MXN 1.315,28",1.07,,"MXN 829,28"," 14,279.81 ",1,0,10,
S0011284,C00267,D00099,Guadalajara,JAL,Veracruz,VER,2024/07/06 21:41,2024-07-07 04:47:30,2024-07-07 12:23:56.528213,entregado,$ 405.58,2371,3,"9,956.44","1.375,91"," 11,332.35 ",FALSE,FALSE,7,Incidencia: retraso por tráfico.
S0011285,C00324,D00109,Aguascalientes,AGS,San Luis Potosí,SLP,2025-03-02 20:00:02,2025-03-04 16:08:02,2025-03-04 21:33:33.268649,delivered,257,,5,"6,608.13",547.97,"7.156,10",1,No,17,Sin incidencias.
S0011286,C00816,D00239,León,GTO,Culiacán,SIN,2024-05-09 07:30:36,2024-05-09 13:56:36,2024-05-10 05:42:55.574453,entregado,894.72 km,1326,$ 4.74,"$ 20,161.22",1658,"21,818.81",N,FALSE,5,Incidencia: retraso por tráfico.
S0011287,C00324,D00095,León,GTO,CDMX,CDMX,26/02/2024 11:31,2024/02/28 11:49,2024-02-28 15:06:22.341212,DELIVERED, 326.80 , 315.11 ,"0,10","7,478.18","1.026,07",8504,Si,N,7,Carga frágil.
S0011288,C00283,D00223,Villahermosa,TAB,San Luis Potosí,SLP,2024-01-17 07:17:36,18/01/2024 05:40,2024-01-18 17:39:55,entregado,564.55,,0.32,"MXN 12.077,85","806,00",12884,Si,N,9,
S0011289,C00351,D00068,Cancún,ROO,Chihuahua,CHH,2024-06-03 19:43:42,05/06/2024 10:23,2024/06/05 21:12,entregado,470,"1,043.12 kg",,"13,471.72","$ 1,862.80","MXN 15,334.52",No,FALSE,6,Documentación pendiente.
S0011290,C00290,D00227,Querétaro,QRO,Chihuahua,CHH,2024-07-22 07:26:33,2024-07-23,2024-07-24 02:09:54,entregado,MXN 469.32,627,"0,10",,"1,639.16","$ 13,787.02",Si,0,6,Documentación pendiente.
S0011291,C00112,D00228,Veracruz,VER,Tijuana,BCN,26-10-2025 16:53:01,26/10/2025 17:28,2025-10-27,entregado, 725.25 ,"1,080.19 kg",4,15304,1912,"$ 17,216.79",N,,3,Incidencia: retraso por tráfico.
S0011292,C00101,D00221,CDMX,CDMX,Hermosillo,SON,2024-02-13 00:28:21,2024/02/14 21:35,15-02-2024 00:06:07,Delivered, 232.10 ,467,3.33," 7,376.23 ",748.11,8124,0,Si,5,Se reprogramó entrega.
S0011293,C00683,D00043,Toluca,MEX,Aguascalientes,AGS,2025-08-29 14:05:16,30/08/2025 22:01,2025-08-31 06:22:53,delivered, 222.27 ,"MXN 1,492.46", 7.04 ,"6.913,63",MXN 415.16,7329,No,0,6,
S0011294,C00721,D00241,Chihuahua,CHH,Villahermosa,TAB,,2025-09-01,2025-09-01 20:50:55.288003,DELIVERED ,"890,40","2.304,81",2.76,"21.026,54",,"23.555,59",1,TRUE,8,Temperatura controlada.
S0011295,C00268,D00207,Culiacán,SIN,Tampico,TAM,2025/10/13 05:02,2025-10-13 11:27:10,,Delivered,$ 336.11,, 5.66 ,"9,470.25","1,213.06","10,683.31",N,Si,4,Se reprogramó entrega.
S0011296,C00875,D00028,Cancún,ROO,Guadalajara,JAL,2024-07-29 17:30:01,,2024-07-30 12:01:34.874148,DELIVERED , 365.03 ,"1,130.52","4,83","MXN 7,403.30",618.39,"8.021,69",No,Si,10,Incidencia: retraso por tráfico.
S0011297,C00398,D00099,León,GTO,Morelia,MICH,2024-09-04 18:49:29,2024/09/05 21:21,06/09/2024 10:03,Delivered,$ 700.80,"1.402,02",,"MXN 13,993.34","1,237.30","15,230.64",FALSE,FALSE,5,Incidencia: retraso por tráfico.
S0011298,C00518,D00171,Monterrey,NL,Mérida,YUC,2026-02-09 00:34:09,2026-02-10,2026-02-11 09:25:14.526714,DELIVERED,490.04,1457,7.21,"12,654.13"," 1,093.65 ","13,747.78",0,1,6,Falta firma en POD.
S0011299,C00425,D00008,Aguascalientes,AGS,Villahermosa,TAB,2024-11-04 05:51:46,2024-11-04 12:00:46,2024-11-04 21:57:06.416210,entregado,404.00 km,885, 3.96 ,"10,085.53",964.53,"11,050.06",Y,No,4,Temperatura controlada.
S0011300,C00324,D00196,Morelia,MICH,Veracruz,VER,2025-07-06 18:20:53,2025-07-08 12:58:53,2025-07-08 20:40:50.570292,DELIVERED ,,723.72 kg,"3,85","MXN 13.577,73","$ 1,450.66"," 15,028.39 ",Y,N,10,
S0011301,C00878,D00214,Culiacán,SIN,León,GTO,2026-01-26 09:09:12,2026/01/27 17:51,2026-01-28 01:53:10.660585,cancelled,525.72, 5.00 ,$ 6.13,"$ 12,039.79","754,24",12794,1,TRUE,10,
S0011302,C00332,D00102,Villahermosa,TAB,Mérida,YUC,2025-03-21 04:54:43,2025-03-23 01:03:43,2025/03/23 14:33,delivered,,"$ 1,289.30", 6.60 ,"20.772,14","$ 2,335.56","23.107,70",N,Si,5,
S0011303,C00577,D00131,Chihuahua,CHH,Villahermosa,TAB,2025-11-23,24/11/2025 06:04,2025/11/24 15:15,delivered,581,,$ 1.62,"15,329.29","1,710.09",,N,1,4,
S0011304,C00736,D00007,Mérida,YUC,Villahermosa,TAB,2024-03-05 13:06:47,07-03-2024 00:52:47,2024/03/07 10:06,DELIVERED ,564.23,"1,512.20","MXN 2,72","$ 14,219.04","1,596.64",15816,TRUE,1,1,
S0011305,C00457,D00202,Querétaro,QRO,Cancún,ROO,2024-06-23 16:04:33,2024/06/24 22:56,25/06/2024 08:23,Delivered,478.73,,7.33 m3,,"1,222.18"," 11,498.30 ",Y,FALSE,5,
S0011306,C00241,D00016,Guadalajara,JAL,CDMX,CDMX,,2025-04-13 12:38:19,14/04/2025 00:06,DELIVERED,, 477.39 ,"5,22",12457,1271,"13,727.86",,1,8,
S0011307,C00412,D00016,Tampico,TAM,Puebla,PUE,2025-06-11 14:17:16,12/06/2025 18:00,2025-06-13 02:40:16.371774,delivered,368.78,5.00 kg,6,"9,416.87","1,177.10","MXN 10.593,97",N,1,,
S0011308,C00194,D00068,Tijuana,BCN,Tampico,TAM,2024-07-03 19:28:40,04-07-2024 20:48:40,,delivered, 289.89 ,"1.123,32","0,91","6,292.74","MXN 800,91","MXN 7.093,65",,Y,11,Documentación pendiente.
S0011309,C00451,D00088,Culiacán,SIN,Mérida,YUC,2025-04-04,2025-04-05 09:01:31,2025/04/05 15:06,entregado, 322.01 ,"1,103.94 kg","4,26",7853,1057,"8.909,97",N,Si,6,Dirección incompleta.
S0011310,C00853,D00076,Querétaro,QRO,Tijuana,BCN,28-11-2024 17:01:55,29/11/2024 12:09,2024/11/29 14:40,entregado,318,335.20,2.38 m3,"7,303.64", 789.84 ,"8,093.49",0,No,3,
S0011311,C00123,D00102,Toluca,MEX,Hermosillo,SON,2025-07-31 14:32:18,2025-08-02,2025-08-02,DELIVERED ,,"1,101.45",2.03,"8,062.28","868,62",8931,Y,,8,Falta firma en POD.
S0011312,C00434,D00170,Tampico,TAM,Chihuahua,CHH,2025-10-03,2025-10-04 19:00:07,05-10-2025 06:57:47,DELIVERED , 586.25 ,"1,356.27 kg",3,"$ 13,615.91","1,015.03",14631,FALSE,1,4,
S0011313,C00161,D00187,Toluca,MEX,Chihuahua,CHH,2025/06/08 03:47,2025/06/08 20:06,2025-06-09 04:26:46.592831,DELIVERED ,"424,54",$ 855.55,7.37 m3,9262,"$ 1,186.99","10.448,72",Y,Y,6,Cliente pidió entrega en recepción.
S0011314,C00231,D00073,Tijuana,BCN,Cancún,ROO,2025-02-09 23:25:25,2025-02-11 22:04:25,,delivered,"156,94"," 2,095.92 ",,,521.99,"4.479,26",0,Si,5,Cliente pidió entrega en recepción.
S0011315,C00780,D00045,Tijuana,BCN,Veracruz,VER,24-06-2025 12:49:56,24-06-2025 15:33:56,2025-06-24 19:37:25.947016,DELIVERED,,729,$ 3.92,"$ 7,187.25",463.37,"7.650,62",0,N,15,
S0011316,C00317,D00167,Culiacán,SIN,Aguascalientes,AGS,2025-03-11 08:48:41,2025-03-12 22:57:41,2025-03-13 03:44:14.348034,delivered,206.43 km,268,4,6256,722,"MXN 6.978,00",N,,7,Falta firma en POD.
S0011317,C00291,D00047,Villahermosa,TAB,Puebla,PUE,22-08-2025 15:42:27,,2025-08-22 16:43:27,DELIVERED,54.82 km,"273,08",1,"1,750.23",,"1,972.86",N,1,8,Temperatura controlada.
S0011318,C00472,D00214,Villahermosa,TAB,CDMX,CDMX,2024-09-07 23:16:40,2024/09/09 02:54,09/09/2024 10:30,delivered,499,"5,00",1.36,"10.921,55", 758.22 ,"11,679.77",0,1,1,Prioridad alta.
S0011319,C00184,D00152,León,GTO,San Luis Potosí,SLP,2025-12-01 18:10:48,2025-12-02 08:21:48,2025-12-02 18:46:26.124350,DELIVERED ,453.99 km,478.27,3.00 m3," 11,762.02 ","1,365.14",13127,,0,8,Temperatura controlada.
S0011320,C00840,D00072,Mérida,YUC,Culiacán,SIN,2025-03-14 07:03:05,2025-03-15 15:21:05,18/03/2025 00:32,RET,647.24 km,-862.74,"0,10","13,297.01"," 1,070.50 ","14,367.51",,0,9,Carga frágil.
S0011321,C00815,D00142,Mérida,YUC,Monterrey,NL,2024-03-17 18:34:13,2024/03/18 07:11,2024-03-18 11:46:35,Delivered,"408,83",$ 514.43,$ 0.10,"9,680.43", 615.49 ,"10.295,92",,0,5,
S0011322,C00854,D00041,Chihuahua,CHH,Veracruz,VER,2024/05/13 05:43,2024-05-13 11:53:19,2024/05/13 20:15,delivered,$ 358.07,"1,952.88",,"MXN 7,537.93",909,"$ 8,446.68",TRUE,,2,Documentación pendiente.
S0011323,C00029,D00026,Monterrey,NL,Aguascalientes,AGS,2025-07-10 00:28:12,2025/07/11 11:56,2025-07-12,entregado,774,"MXN 915,73",,"14.631,23", 917.44 ,"15,548.67",Y,Si,9,Temperatura controlada.
S0011324,C00836,D00065,Veracruz,VER,Puebla,PUE,09/10/2024 05:19,2024-10-10 12:43:42,10/10/2024 21:44,Delivered,$ 370.09,312,"7,31","9,266.39","1,111.47","10,377.86",N,No,6,Documentación pendiente.
S0011325,C00737,D00021,Toluca,MEX,Culiacán,SIN,2024-12-02 10:47:16,2024-12-04 10:39:16,2024-12-04 14:24:15.515904,Delivered,$ 373.82,5.00 kg,$ 5.59,"10,565.64",$ 877.01,11443,,0,1,Se reprogramó entrega.
S0011326,C00687,D00171,Hermosillo,SON,Monterrey,NL,2024-03-30,2024-03-30 18:14:14,2024-03-30 23:23:27.273279,entregado,$ 239.02,684,1.94,"5,364.42","346,84","$ 5,711.25",0,0,1,
S0011327,C00070,D00099,Monterrey,NL,San Luis Potosí,SLP,2024-05-19 04:04:07,2024-05-20 05:44:07,21/05/2024 00:13,DELIVERED,892," 1,811.31 ",6.37,"$ 21,663.53",,23182,TRUE,No,9,Temperatura controlada.
S0011328,C00371,D00012,Villahermosa,TAB,San Luis Potosí,SLP,2025-08-29 14:15:18,30/08/2025 15:36,,DELIVERED ," 1,026.24 ",201.52,2.11,22676," 2,924.00 "," 25,599.68 ",FALSE,Y,10,Dirección incompleta.
S0011329,C00131,D00111,Morelia,MICH,Veracruz,VER,2025-04-20 18:46:45,22/04/2025 08:00,2025/04/22 20:19,delivered,$ 670.71,"2,043.31",," 19,258.63 ","$ 2,413.17",21672,Si,FALSE,1,
S0011330,C00640,D00184,Toluca,MEX,Hermosillo,SON,2024/06/24 03:22,2024/06/25 07:16,25-06-2024 17:50:05,Delivered,598,451,2.46,11789,"1,605.35","13,394.54",0,TRUE,-11,
S0011331,C00695,D00087,Monterrey,NL,Guadalajara,JAL,,,28/07/2025 06:32,Delivered, 321.27 ,"1,777.51 kg",," 9,128.12 ","$ 1,215.29","10,343.41",FALSE,No,3,Se reprogramó entrega.
S0011332,C00738,D00073,Querétaro,QRO,Tijuana,BCN,2026-01-04 15:29:05,2026-01-05 23:18:05,2026-01-06 11:15:28,DELIVERED ,607.94 km, 151.03 ,"4,26","14,118.05","1,648.33",15766,1,0,3,Carga frágil.
S0011333,C00809,D00141,Querétaro,QRO,San Luis Potosí,SLP,08/12/2024 17:29,08-12-2024 22:58:21,2024-12-09 06:54:05.711129,DELIVERED ,615,5,$ 3.53,"14,393.36","1.633,95",16027,FALSE,No,7,Carga frágil.
S0011334,C00605,D00107,CDMX,CDMX,Morelia,MICH,05/03/2025 02:36,05/03/2025 17:57,,CNCL, 307.15 , 740.84 , 5.05 ,"$ 7,369.37",,"$ 7,991.22",Si,TRUE,8,Incidencia: retraso por tráfico.
S0011335,C00492,D00087,CDMX,CDMX,Toluca,MEX,2025-05-11 20:39:09,2025/05/13 19:03,2025-05-13 20:03:09,DELIVERED,10.00 km,,4.57,,39.48,567,Si,Si,1,
S0011336,C00783,D00112,Cancún,ROO,León,GTO,2025/10/31 23:18,2025/11/01 21:37,2025-11-02 08:19:54,entregado,$ 506.40,378, 5.37 ,14060,1106,"15,165.63",Si,1,7,
S0011337,C00523,D00077,Tampico,TAM,Hermosillo,SON,08/08/2024 22:00,2024-08-10 12:59:46,2024/08/11 08:17,DELIVERED,,"1,063.55", 0.71 ,"25.961,78",2040," 28,002.04 ",,Si,11,
S0011338,C00513,D00014,Toluca,MEX,Monterrey,NL,,2024-12-08 07:17:33,2024-12-08 12:06:04.744932,Delivered,402,1040,3.16 m3,"MXN 9,434.72"," 1,177.57 ",10612,N,No,6,
S0011339,C00278,D00024,Puebla,PUE,Tampico,TAM,2025-12-22,2025-12-23,2025-12-24 05:11:17,Delivered,511.66 km,"1,745.94 kg",3.43,"13.359,27","1,798.64","15,157.92",,FALSE,5,
S0011340,C00810,D00091,Aguascalientes,AGS,Veracruz,VER,2025-01-14 13:27:57,14/01/2025 20:36,2025-01-15 13:20:36.120068,DELIVERED ,848.18,"1,140.15","MXN 4,19","21,755.62"," 2,795.78 ","24,551.40",TRUE,No,6,
S0011341,C00409,D00204,San Luis Potosí,SLP,Guadalajara,JAL,04/04/2024 19:07,2024-04-06 16:58:02,2024-04-07 00:40:04.423657,delivered,352,"$ 1,070.63", 3.73 ," 7,593.98 ",984.26,"8,578.24",FALSE,Y,6,Prioridad alta.
S0011342,C00007,D00110,Toluca,MEX,Chihuahua,CHH,2025-04-18 07:40:16,,2025-04-19 23:26:30.215889,DELIVERED , 555.03 ,1227,1.10,"13,951.00","1,127.29","15,078.29",No,TRUE,4,
S0011343,C00510,D00088,Tijuana,BCN,Tampico,TAM,2026-02-17 00:07:48,2026/02/17 04:27,2026-02-17 05:27:48,delivered,78,460.99,MXN 0.10,"2,760.67",201,"MXN 2,962.09",1,TRUE,7,Incidencia: retraso por tráfico.
S0011344,C00498,D00157,Villahermosa,TAB,Mérida,YUC,05-07-2025 05:08:31,2025-07-05 14:42:31,2025-07-05 17:21:47.967555,DELIVERED ,MXN 199.22,"1,150.01 kg",8.64,"4,453.33","MXN 436,42",4890,Y,0,3,
S0011345,C00864,D00065,Monterrey,NL,León,GTO,,2025-11-20 04:37:28,2025-11-20 14:25:34.827382,entregado,MXN 352.48,757.77, 7.02 ,"9,889.68",855.26,"MXN 10,744.94",Si,Y,5,
S0011346,C00169,D00054,Cancún,ROO,Veracruz,VER,25-07-2024 18:12:48,2024-07-26 14:24:48,2024-07-26 20:41:58,Delivered,"296,91","1,210.10","MXN 4,86","8.345,76","520,76","8,866.52",1,1,4,Sin incidencias.
S0011347,C00512,D00190,Querétaro,QRO,Mérida,YUC,2024-12-05 21:34:08,07/12/2024 18:16,08/12/2024 07:42,DELIVERED,MXN 729.76, 708.17 ,"5,65"," 14,792.10 ","1,455.81",,Y,0,8,Se reprogramó entrega.
S0011348,C00552,D00222,Morelia,MICH,Tijuana,BCN,2025-02-27 10:39:47,2025-02-28 13:02:47,2025-02-28 21:05:34.654609,Delivered, 415.90 ,408.45,8,8606,537.52,9143,,FALSE,6,Sin incidencias.
S0011349,C00184,D00083,Veracruz,VER,Mérida,YUC,2025-09-05 05:42:37,2025-09-06 09:14:37,2025-09-06 19:59:56,DELIVERED,790.65,301,6.76,"18.887,16","2,619.12","21.506,28",,1,10,Documentación pendiente.
S0011350,C00691,D00183,San Luis Potosí,SLP,Morelia,MICH,2024-03-20 00:56:23,2024-03-20 23:58:23,2024-03-21 16:11:13,delivered,687,1874,$ 0.98,"MXN 17.061,34"," 2,315.48 ","19,376.83",1,0,2,
S0011351,C00187,D00232,Aguascalientes,AGS,Guadalajara,JAL,2024-07-30,31-07-2024 00:24:56,,DELIVERED , 166.14 , 452.90 ,,"3,930.87",305.74,"4,236.61",No,0,4,
S0011352,C00137,D00150,Tampico,TAM,Cancún,ROO,2026-01-26 00:08:37,26-01-2026 09:28:37,2026-01-26 10:28:37,delivered,"MXN 169,65",537.51 kg,1.92 m3,"$ 3,870.78",464," 4,335.16 ",TRUE,TRUE,12,
S0011353,C00476,D00045,Culiacán,SIN,Aguascalientes,AGS,2024-07-01 09:19:58,02/07/2024 05:41,,cancelled,457,999,," 9,124.25 ","644,00","MXN 9.768,25",FALSE,0,5,Sin incidencias.
S0011354,C00235,D00060,Cancún,ROO,Mérida,YUC,2024-09-26,2024-09-26 05:00:02,2024-09-26 16:36:58.089433,entregado,"533,35",$ 192.70,"4,40","12,877.50","$ 1,445.63","14,323.13",,N,8,Se reprogramó entrega.
S0011355,C00364,D00177,Tampico,TAM,CDMX,CDMX,2025-03-30 13:24:37,31-03-2025 11:51:37,,DELIVERED , 317.47 ,"5,00",0.10 m3,,499.03,"8,692.69",1,TRUE,5,
S0011356,C00273,D00145,León,GTO,Toluca,MEX,03-11-2025 21:38:11,2025-11-04 00:03:11,2025-11-04 09:57:11.169162,delivered,436.28,"$ 2,119.54",1,"11,331.12"," 1,476.13 "," 12,807.25 ",N,1,4,
S0011357,C00197,D00241,Mérida,YUC,Monterrey,NL,2025-01-26 08:03:32,2025-01-27 21:18:32,2025-01-27 23:28:56.792388,entregado,MXN 191.51,"MXN 5,00",MXN 5.32," 5,158.63 ",607.73," 5,766.36 ",,0,12,
S0011358,C00895,D00134,Cancún,ROO,Tampico,TAM,2024-11-25 11:23:10,2024-11-25 19:52:10,2024-11-26,delivered,,"1,179.43", 4.35 ,17149,2299,"$ 19,448.47",,1,1,
S0011359,C00486,D00193,Toluca,MEX,León,GTO,,2024/01/25 13:46,2024-01-25 22:57:30.868282,DELIVERED,"MXN 424,38","1.539,03","7,38","9,219.96","634,21"," 9,854.18 ",No,No,4,Documentación pendiente.
S0011360,C00529,D00236,Aguascalientes,AGS,Hermosillo,SON,2025/10/20 01:12,2025-10-21 04:24:49,2025/10/21 19:39,entregado,645,,0.10,"16,869.97","2.249,93","MXN 19.119,90",N,,5,Sin incidencias.
S0011361,C00405,D00142,Tampico,TAM,Monterrey,NL,2024-06-24 16:01:20,2024-06-25 20:56:20,26-06-2024 04:27:16,DELIVERED ,553,932,," 13,316.81 ","1.212,16"," 14,528.97 ",Si,,10,Temperatura controlada.
S0011362,C00537,D00010,Puebla,PUE,San Luis Potosí,SLP,2024-05-15,16/05/2024 17:22,2024-05-17 08:21:19.660224,Delivered,$ 695.13," 1,033.85 ",5,"17,464.81","1,701.74","MXN 19,166.55",TRUE,Si,4,
S0011363,C00348,D00035,Tijuana,BCN,Veracruz,VER,2024-07-30 21:15:51,2024-07-31 06:49:51,31/07/2024 21:35,entregado, 750.65 , 5.00 ,5.20,"14.695,25"," 1,693.17 ",16388,Y,No,3,
S0011364,C00855,D00235,Toluca,MEX,Mérida,YUC,2025-07-26 05:53:47,,26/07/2025 14:56,delivered,139.08, 5.00 ,0.10," 3,741.37 ",MXN 226.49,"3,967.87",N,Y,7,
S0011365,C00458,D00068,Monterrey,NL,Morelia,MICH,22/03/2024 02:51,2024/03/22 16:22,2024-03-23,DELIVERED ,352.36 km," 1,154.62 ",1,"9.463,07","680,22","10,143.29",N,Y,5,
S0011366,C00895,D00071,Cancún,ROO,León,GTO,2024/04/07 22:41,,2024-04-09 14:07:08.661050,Delivered,"621,32",1129, 2.22 ,"15.420,56"," 2,108.41 ","MXN 17,528.97",Si,TRUE,10,Falta firma en POD.
S0011367,C00228,D00124,Culiacán,SIN,Querétaro,QRO,2024-11-04 05:31:43,2024-11-06 02:32:43,2024-11-06 03:39:35,entregado,,"MXN 1.465,07",6.67,"MXN 6,810.01","672,64",,1,TRUE,13,
S0011368,C00290,D00061,CDMX,CDMX,Veracruz,VER,2024-05-26 06:36:51,2024-05-28 03:03:51,2024-05-28 07:17:17.072273,DELIVERED ,"362,60","1.055,78",1,"9.893,08",696.14," 10,589.21 ",Y,FALSE,4,Falta firma en POD.
S0011369,C00217,D00038,Mérida,YUC,Hermosillo,SON,2024-09-13 05:37:30,2024-09-15 05:43:30,2024-09-15 09:02:37.742197,DELIVERED,$ 148.41,1131,3,"4,696.54",451.61,"5.148,15",Y,,4,
